4MA Error,4MA Squared Error,4MA Absolute Error
-1214.25,1474582,1214.25
-1501.75,2259089,1501.75
-4589.5,21068698,4589.5
-5122.75,26253127,5122.75
-2318.75,5377080,2318.75
-5060.5,25609832,5060.5
-1833.0,3361018,1833.0
-1020.5,1041430,1020.5
382.0,146570,382.0
-1169.25,1367339,1169.25
-2296.5,5274250,2296.5
-1003.25,1010851,1003.25
1958.25,3834926,1958.25
-4409.25,19444164,4409.25
-1752.75,3074016,1752.75
-1130.25,1286752,1130.25
-1566.5,2517616,1566.5
-1760.5,3100665,1760.5
-120.75,15132,120.75
-4798.75,23029059,4798.75
-2400.25,5761311,2400.25
994.25,1003479,994.25
3203.0,10263424,3203.0
-1969.5,3879614,1969.5
-2730.5,7455732,2730.5
569.75,347182,569.75
-1877.25,3527026,1877.25
1546.0,2391356,1546.0
-622.0,401050,622.0
-990.25,980636,990.25
-147.25,21915,147.25
464.25,215702,464.25
1310.0,1720106,1310.0
1215.5,1483812,1215.5
1124.25,1272577,1124.25
-625.75,391900,625.75
-1844.75,3403298,1844.75
-2708.5,7336747,2708.5
-4208.5,17712536,4208.5
-3678.0,13529246,3678.0
-2800.0,7840651,2800.0
-283.0,80878,283.0
-279.25,89663,279.25
-3196.75,10225777,3196.75
-1465.0,2146376,1465.0
-5070.5,25728026,5070.5
-4638.0,21512546,4638.0
1412.25,1999115,1412.25
1891.25,3580672,1891.25
840.0,716302,840.0
-3645.25,13300012,3645.25
2158.25,4664753,2158.25
757.75,576203,757.75
2199.0,4836818,2199.0
3059.0,9362244,3059.0
3358.5,11282140,3358.5
3193.5,10199426,3193.5
2802.25,7859709,2802.25
1521.0,2324336,1521.0
5315.0,28253862,5315.0
3040.5,9249516,3040.5
3615.0,13068911,3615.0
3140.5,9873882,3140.5
-533.25,284545,533.25
1356.25,1843693,1356.25
1796.0,3231800,1796.0
3418.25,11827500,3418.25
-895.0,801574,895.0
-888.75,794604,888.75
2654.0,7044470,2654.0
-1471.5,2170100,1471.5
-3253.75,10586972,3253.75
-2069.5,4286972,2069.5
-3072.5,9440819,3072.5
-4819.0,23225334,4819.0
-3158.75,9978122,3158.75
782.25,613738,782.25
-5008.25,25098840,5008.25
-3117.5,9718886,3117.5
-5.5,700,25.0
355.0,128102,355.0
1337.75,1790039,1337.75
2179.5,4753756,2179.5
-1621.0,2628494,1621.0
2767.25,7657922,2767.25
-277.0,77100,277.0
1435.25,2082424,1435.25
-3633.0,13202116,3633.0
-3717.25,13820980,3717.25
1277.75,1639428,1277.75
3677.5,13524258,3677.5
1237.25,1531294,1237.25
1222.0,1493793,1222.0
2315.0,5359598,2315.0
212.25,46779,212.25
488.25,238539,488.25
6961.25,48459305,6961.25
689.5,489700,689.5
512.25,263913,512.25
-1365.0,1863310,1365.0
-904.25,832867,904.25
-3427.0,11759534,3427.0
-2021.25,4096168,2021.25
1684.5,2838380,1684.5
95.75,9212,95.75
-4559.5,20789146,4559.5
-3119.75,9752631,3119.75
-5165.75,26685398,5165.75
-4062.0,16500166,4062.0
-3921.5,15379471,3921.5
1218.25,1487201,1218.25
-140.0,24334,140.0
-1979.25,3917665,1979.25
22.75,524,22.75
1114.25,1253390,1114.25
-467.0,220650,467.0
569.25,324049,569.25
-703.5,501011,703.5
575.75,343424,575.75
-942.75,888901,942.75
1832.75,3359507,1832.75
934.0,872362,934.0
3228.5,10424294,3228.5
1967.25,3870172,1967.25
3230.0,10433424,3230.0
3363.0,11331020,3363.0
3523.75,12418020,3523.75
3495.75,12223442,3495.75
-111.25,13595,111.25
-1657.0,2745818,1657.0
-1944.75,3785201,1944.75
-1611.5,2597002,1611.5
1994.5,3978836,1994.5
266.0,71097,266.0
329.75,109592,329.75
-2018.75,4076575,2018.75
1892.25,3581326,1892.25
-1225.25,1501341,1225.25
598.25,358124,598.25
-1835.0,3367708,1835.0
-360.25,131658,360.25
-2654.75,7050447,2654.75
-508.75,259400,508.75
-1215.0,1477316,1215.0
-1598.0,2555529,1598.0
-1176.5,1385870,1176.5
-421.0,177748,421.0
-2668.0,7136440,2668.0
-3268.0,10679966,3268.0
-3092.5,9569212,3092.5
-1371.5,1882275,1371.5
-1560.25,2434497,1560.25
-3557.5,12656258,3557.5
-565.25,319678,565.25
-867.25,752452,867.25
-2505.25,6290685,2505.25
-2649.25,7042863,2649.25
-1804.75,3257306,1804.75
-1967.25,3876376,1967.25
-3035.25,9856737,3035.25
-1267.0,1611186,1267.0
-1720.25,2959655,1720.25
-2552.75,6518146,2552.75
22.5,3126,51.0
-2069.75,4284023,2069.75
845.5,715041,845.5
-1300.75,1692171,1300.75
-2622.0,6876062,2622.0
-2002.0,4008296,2002.0
-2866.75,8219497,2866.75
-394.5,155646,394.5
335.0,112819,335.0
1849.25,3424914,1849.25
-2853.25,8146046,2853.25
-572.75,328291,572.75
-1237.5,1531450,1237.5
-1055.25,1117546,1055.25
-1608.25,2587187,1608.25
2627.0,6901871,2627.0
2556.0,6541974,2556.0
-96.0,15560,96.0
-864.25,747381,864.25
-428.75,185495,428.75
-30.5,3532,50.5
1464.75,2145657,1464.75
1731.25,2997534,1731.25
620.5,385664,620.5
-1066.25,1137593,1066.25
-1265.25,1602751,1265.25
-1991.25,3966331,1991.25
-1950.5,3806931,1950.5
-1408.25,1984671,1408.25
1216.75,1480885,1216.75
-857.25,734958,857.25
-917.0,840932,917.0
-1245.5,1551298,1245.5
-1287.75,1658357,1287.75
-273.75,74987,273.75
-898.25,806985,898.25
-931.75,868200,931.75
-720.25,518773,720.25
4136.5,17110952,4136.5
-1166.0,1359576,1166.0
-1696.25,2877633,1696.25
-728.25,531082,728.25
-675.75,456664,675.75
4295.75,18455182,4295.75
-1177.5,1386825,1177.5
-1198.0,1435494,1198.0
924.0,861830,924.0
401.75,163420,401.75
222.0,49924,222.0
-106.75,15414,106.75
-1128.75,1275543,1128.75
496.75,251508,496.75
-960.0,922654,960.0
-3197.5,10225048,3197.5
-2229.25,4971434,2229.25
1516.75,2340691,1516.75
1004.0,1022216,1004.0
-1920.0,3689334,1920.0
2252.5,5074334,2252.5
-1235.5,1529674,1235.5
-837.25,701885,837.25
-469.5,220902,469.5
-965.75,939362,965.75
-64.75,8938,69.25
61.25,4036,61.25
-639.5,409990,639.5
-1496.5,2240990,1496.5
-1679.75,2822034,1679.75
392.25,154494,392.25
-74.75,5605,74.75
-1626.25,2645796,1626.25
-516.75,271225,516.75
-2368.0,5610208,2368.0
-2032.5,4131299,2032.5
-1548.5,2408925,1548.5
-279.5,78398,279.5
5545.25,30750101,5545.25
-758.25,575656,758.25
3604.0,12989026,3604.0
-455.0,209518,455.0
3421.0,11707298,3421.0
3230.0,10433424,3230.0
3495.75,12223442,3495.75
-410.5,169382,410.5
2260.0,5108094,2260.0
-2928.0,8573290,2928.0
-3416.25,11673149,3416.25
3230.0,10433424,3230.0
-310.0,96456,310.0
-874.75,765401,874.75
-5073.0,25738426,5073.0
-620.0,384656,620.0
109.0,65240,227.5
2463.75,6074471,2463.75
3863.75,14940668,3863.75
718.5,516332,718.5
-1176.0,1383054,1176.0
-1909.0,3644314,1909.0
1387.25,1925638,1387.25
-3429.25,11764708,3429.25
189.0,36231,189.0
-929.25,864235,929.25
3891.25,15147419,3891.25
111.75,12598,111.75
2311.5,5343593,2311.5
1394.75,1946695,1394.75
-929.0,868492,929.0
1169.5,1372580,1169.5
-3856.25,14872811,3856.25
2801.75,7849828,2801.75
-1117.75,1249501,1117.75
-2566.25,6585895,2566.25
48.0,4896,52.5
-210.75,56956,210.75
-216.75,93707,235.25
-1210.0,1464458,1210.0
-1644.25,2703671,1644.25
264.25,69899,264.25
-2080.5,4329632,2080.5
-1590.0,2528158,1590.0
882.25,778786,882.25
1169.25,1367149,1169.25
-1264.25,1598415,1264.25
1251.75,1585172,1251.75
825.0,680862,825.0
132.0,51826,185.0
888.0,788632,888.0
504.25,254356,504.25
868.25,753929,868.25
3713.5,13830938,3713.5
-6751.25,45579571,6751.25
-3926.75,15420683,3926.75
1444.75,2095638,1444.75
-168.75,28962,168.75
1189.5,1422670,1189.5
-42.0,1780,42.0
2144.75,4599972,2144.75
-179.5,34302,179.5
-1771.5,3140954,1771.5
-1522.75,2320237,1522.75
-442.75,196151,442.75
1968.25,3874297,1968.25
-2963.75,8786983,2963.75
1821.5,3322178,1821.5
-4289.5,18481384,4289.5
-1784.5,3187239,1784.5
-1477.5,2183171,1477.5
-843.75,713279,843.75
-1328.0,1764002,1328.0
1986.5,3954225,1986.5
1532.0,2347534,1532.0
2100.75,4445268,2100.75
-723.0,522758,723.0
-1047.25,1103343,1047.25
-1350.75,1824930,1350.75
3362.0,11305916,3362.0
614.0,377025,614.0
-1400.0,1961138,1400.0
-3044.75,9270661,3044.75
-1912.0,3656066,1912.0
-1487.75,2216044,1487.75
-4417.75,19522555,4417.75
-1633.25,2672773,1633.25
-4478.75,20066312,4478.75
-1919.75,3685577,1919.75
-2363.75,5587343,2363.75
-947.5,897990,947.5
-1585.0,2512718,1585.0
-1797.5,3231234,1797.5
-1074.0,1153970,1074.0
-281.75,79991,281.75
-1854.0,3437470,1854.0
-3204.0,10266122,3204.0
-2190.75,4799758,2190.75
-1074.0,1153970,1074.0
166.0,30581,166.0
-1079.0,1164978,1079.0
688.5,474124,688.5
3194.5,10211540,3194.5
-1172.5,1376188,1172.5
420.25,178960,420.25
2582.5,6669468,2582.5
-1864.5,3492006,1864.5
-2768.25,7664057,2768.25
-749.0,563778,749.0
2848.75,8117697,2848.75
-319.5,103840,319.5
-629.5,397934,629.5
2130.75,4540875,2130.75
-1072.75,1151939,1072.75
1333.0,1777217,1333.0
2069.5,4284409,2069.5
1471.25,2164664,1471.25
1323.5,1751692,1323.5
1312.5,1722696,1312.5
1413.75,2003029,1413.75
1931.25,3729938,1931.25
1326.75,1760661,1326.75
-2895.75,8385635,2895.75
1902.5,3619817,1902.5
-1206.25,1465684,1206.25
815.75,665524,815.75
-1964.0,3860150,1964.0
2274.5,5174882,2274.5
651.5,424584,651.5
1240.0,1538178,1240.0
1222.5,1494549,1222.5
-1733.25,3005682,1733.25
-2254.5,5094260,2254.5
-2774.75,7699313,2774.75
2757.5,7604184,2757.5
2654.5,7051243,2654.5
-1740.0,3029110,1740.0
6633.0,43997915,6633.0
4187.0,17576422,4187.0
-1654.5,2743121,1654.5
-719.75,519488,719.75
1773.5,3153784,1773.5
-1874.75,3518678,1874.75
-1666.0,2775822,1666.0
-1629.25,2654709,1629.25
427.25,203669,427.25
-1677.75,2815102,1677.75
-1790.0,3208144,1790.0
-1623.0,2635060,1623.0
1472.5,2168398,1472.5
1472.5,2168398,1472.5
3838.25,14738183,3838.25
-2677.0,7166374,2677.0
-2250.5,5065392,2250.5
-1351.25,1843556,1351.25
2918.75,8519337,2918.75
-500.5,257582,500.5
2326.25,5411604,2326.25
-3697.75,13673384,3697.75
1229.25,1520156,1229.25
-792.75,630610,792.75
457.0,211406,457.0
141.0,20122,141.0
-2947.75,8689790,2947.75
2318.0,5375966,2318.0
-508.0,258216,508.0
-911.5,837348,911.5
-891.0,796606,891.0
345.0,120501,345.0
-440.5,194096,440.5
-558.75,314749,558.75
-1915.5,3672564,1915.5
-1967.75,3872517,1967.75
-1001.0,1002080,1001.0
-2124.25,4515662,2124.25
-2061.5,4250364,2061.5
676.25,457647,676.25
-2272.0,5162661,2272.0
-351.25,123498,351.25
216.75,50319,216.75
-672.5,452576,672.5
-420.75,178350,420.75
-2067.5,4274810,2067.5
-1970.75,3884657,1970.75
748.25,560169,748.25
-848.75,721691,848.75
-633.5,401822,633.5
-3028.25,9181300,3028.25
-1865.75,3481272,1865.75
-1845.0,3407372,1845.0
1022.75,1053135,1022.75
-715.75,512844,715.75
-1678.5,2817574,1678.5
-713.0,508852,713.0
-1899.75,3609688,1899.75
-2448.75,5997066,2448.75
-2944.25,8669370,2944.25
-151.5,23105,151.5
-2819.5,7951064,2819.5
1948.25,3795718,1948.25
-1013.25,1027250,1013.25
-136.5,20997,136.5
-4.5,632,22.0
-412.5,172002,412.5
3802.25,14458096,3802.25
-1327.5,1762363,1327.5
-1844.0,3400364,1844.0
-856.5,734062,856.5
-1105.5,1222454,1105.5
-4079.0,16640228,4079.0
221.0,50030,221.0
-202.75,41821,202.75
-2416.0,5837434,2416.0
1849.75,3422802,1849.75
-1027.75,1056575,1027.75
2753.25,7582920,2753.25
-2410.0,5814674,2410.0
-1609.75,2592469,1609.75
380.5,147044,380.5
-1873.75,3511087,1873.75
253.0,64532,253.0
55.5,3635,55.5
-635.25,403885,635.25
448.75,201527,448.75
-802.25,643625,802.25
-1040.0,1081888,1040.0
921.25,848799,921.25
6.75,3864,61.75
-2141.0,4584140,2141.0
-2079.25,4327222,2079.25
-2255.25,5086373,2255.25
-2141.0,4584140,2141.0
-2011.0,4044158,2011.0
-742.25,551228,742.25
-1521.0,2313640,1521.0
-2133.25,4551332,2133.25
-1432.75,2052790,1432.75
-1499.25,2247869,1499.25
-1443.0,2082254,1443.0
-1646.25,2710805,1646.25
-1512.0,2286688,1512.0
-761.75,580399,761.75
-1099.0,1207946,1099.0
-159.75,29319,159.75
5405.75,29222443,5405.75
3706.75,13752810,3706.75
989.0,983755,989.0
-122.5,15338,122.5
1155.25,1342196,1155.25
2923.75,8550155,2923.75
3528.5,12451052,3528.5
-1327.75,1770284,1327.75
-4132.0,17076224,4132.0
-1817.75,3313270,1817.75
-91.0,10610,91.0
-2870.75,8261302,2870.75
-1950.5,3805081,1950.5
-3973.0,15863254,3973.0
-94.0,10785,94.0
-1.5,431,19.5
-6616.25,43782331,6616.25
-5397.5,29133968,5397.5
-156.75,24647,156.75
4336.0,18800928,4336.0
-503.0,256862,503.0
1067.25,1139092,1067.25
290.5,84650,290.5
2743.25,7527508,2743.25
1110.5,1233348,1110.5
1072.0,1151286,1072.0
2713.75,7366281,2713.75
1187.5,1410302,1187.5
3348.75,11215831,3348.75
2820.75,7957181,2820.75
1036.0,1074432,1036.0
2889.75,8358898,2889.75
2885.5,8326122,2885.5
-544.0,299148,544.0
2934.75,8612927,2934.75
2934.75,8612927,2934.75
2705.75,7323083,2705.75
2822.0,7964230,2822.0
2874.75,8264813,2874.75
2874.75,8264813,2874.75
2704.5,7316354,2704.5
2744.0,7529585,2744.0
1046.75,1096139,1046.75
-183.75,35752,183.75
2305.25,5314582,2305.25
-604.25,365596,604.25
2733.0,7469905,2733.0
-202.75,41952,202.75
162.25,38286,162.25
-42.5,6808,73.0
2933.0,8602682,2933.0
-85.5,8647,85.5
2825.5,7990188,2825.5
33.0,1318,33.0
1112.5,1246088,1112.5
-108.75,12199,108.75
600.0,364808,600.0
2799.75,7840539,2799.75
242.75,59142,242.75
2226.0,4955716,2226.0
3103.5,9633724,3103.5
2749.25,7559295,2749.25
2829.75,8008884,2829.75
-64.75,4226,64.75
197.25,39487,197.25
2854.0,8145344,2854.0
386.0,150158,386.0
1331.0,1771976,1331.0
66.25,4969,66.25
-73.0,5606,73.0
-261.25,69642,261.25
-125.25,20361,125.25
221.5,49146,221.5
-769.75,593211,769.75
-205.75,42366,205.75
-161.5,26883,161.5
-530.75,281960,530.75
-198.75,44244,198.75
-320.0,106716,320.0
2854.0,8145344,2854.0
2.25,226,12.75
3068.0,9435080,3068.0
3434.25,11801703,3434.25
541.0,296086,541.0
755.25,570476,755.25
4281.5,18335694,4281.5
253.75,64546,253.75
3235.75,10474622,3235.75
-1019.0,1041760,1019.0
5011.0,25111100,5011.0
4978.25,24783219,4978.25
5002.75,25029059,5002.75
2695.0,7263474,2695.0
-1450.5,2109962,1450.5
1275.75,1627556,1275.75
3686.25,13588478,3686.25
3657.0,13374878,3657.0
-1561.75,2441516,1561.75
4516.75,20401329,4516.75
3479.0,12111244,3479.0
3418.25,11685188,3418.25
3418.25,11685188,3418.25
3032.5,9200728,3032.5
1788.25,3201194,1788.25
-2097.0,4397720,2097.0
-6870.0,47197646,6870.0
-5481.75,30057076,5481.75
-418.75,176817,418.75
-210.25,46787,210.25
484.75,243881,484.75
-603.0,364633,603.0
65.75,7124,67.75
1420.75,2021014,1420.75
3442.75,11855680,3442.75
-4144.25,17179462,4144.25
-697.75,488029,697.75
-2555.25,6529554,2555.25
-2751.0,7569592,2751.0
3594.0,12917622,3594.0
857.0,743060,857.0
-128.25,31408,132.25
-243.75,65490,243.75
-290.75,190091,324.25
-3301.5,10906606,3301.5
-1218.75,1486957,1218.75
-1132.0,1281734,1132.0
-480.25,232826,480.25
-1225.25,1501954,1225.25
-987.0,974660,987.0
1443.0,2088223,1443.0
2696.75,7287533,2696.75
-1374.75,1890151,1374.75
3692.5,13635479,3692.5
-1973.5,3895642,1973.5
3523.75,12418020,3523.75
3228.5,10424294,3228.5
3230.0,10433424,3230.0
3523.75,12418020,3523.75
3366.0,11341712,3366.0
3515.25,12358826,3515.25
3515.25,12358826,3515.25
-1310.5,1733816,1310.5
-1637.25,2684296,1637.25
-335.0,112845,335.0
3286.0,10806736,3286.0
3005.25,9037144,3005.25
3110.75,9683061,3110.75
3294.75,10864647,3294.75
3356.5,11266144,3356.5
3262.0,10673930,3262.0
3827.5,14649838,3827.5
1244.75,1558964,1244.75
2037.25,4163460,2037.25
1489.0,2219026,1489.0
2938.5,8639296,2938.5
2884.25,8319302,2884.25
2927.0,8568574,2927.0
2961.25,8770882,2961.25
3515.25,12358826,3515.25
2628.75,6910920,2628.75
3366.0,11341712,3366.0
3421.0,11707298,3421.0
3523.75,12418020,3523.75
3495.75,12223442,3495.75
3523.75,12418020,3523.75
3230.0,10433424,3230.0
3523.75,12418020,3523.75
3230.0,10433424,3230.0
1010.0,1021920,1010.0
1678.0,2821652,1678.0
3228.5,10424294,3228.5
-294.0,86958,294.0
-2885.5,8340170,2885.5
1453.75,2121695,1453.75
1946.25,3842995,1946.25
46.5,3131,46.5
3429.75,11767666,3429.75
-534.5,286040,534.5
1173.5,1378674,1173.5
1400.75,1964852,1400.75
71.75,9494,82.25
1622.5,2640591,1622.5
1230.0,1516734,1230.0
1234.0,1530929,1234.0
2926.0,8563454,2926.0
3071.5,9439610,3071.5
-2536.25,6441806,2536.25
2916.25,8505190,2916.25
3071.5,9439610,3071.5
2969.75,8819842,2969.75
2961.25,8770882,2961.25
2916.25,8505190,2916.25
2961.25,8770882,2961.25
2742.25,7520039,2742.25
2969.75,8819842,2969.75
2926.0,8563454,2926.0
519.25,288001,519.25
-516.25,285423,516.25
4218.5,17812317,4218.5
718.75,2125358,1265.75
-2264.25,5130826,2264.25
721.0,528888,721.0
-2404.75,5787803,2404.75
671.25,455761,671.25
479.5,230492,479.5
-41.0,6104,66.5
-700.75,511440,700.75
-1528.25,2335826,1528.25
-2528.0,6393478,2528.0
-737.5,544492,737.5
-2289.75,5245546,2289.75
-203.75,74050,203.75
-2113.25,4467186,2113.25
-2246.75,5047982,2246.75
3742.75,14011444,3742.75
-1745.0,3048506,1745.0
1187.75,1411058,1187.75
-1184.5,1404338,1184.5
-3670.0,13470074,3670.0
329.0,108384,329.0
105.0,19600,105.0
1021.75,1044242,1021.75
558.25,312568,558.25
2113.0,4464966,2113.0
-513.75,271970,513.75
3133.0,10454458,3133.0
-1119.0,1253032,1119.0
-478.75,229210,478.75
-1156.5,1337756,1156.5
-579.75,336753,579.75
-180.25,39996,180.25
-196.75,38834,196.75
3382.0,11443010,3382.0
2006.75,4037612,2006.75
-335.75,112977,335.75
-5231.5,28197345,5231.5
2212.0,4898522,2212.0
-293.25,86869,293.25
-1647.75,2716395,1647.75
3179.5,10111082,3179.5
2135.75,4561597,2135.75
-513.0,263417,513.0
1447.25,2094551,1447.25
39.5,1832,39.5
-470.5,221628,470.5
2904.75,8437615,2904.75
-177.25,31655,177.25
1432.5,2052763,1432.5
2359.75,5590241,2359.75
1625.25,2642538,1625.25
1730.5,2995742,1730.5
-345.0,120696,345.0
-558.75,312329,558.75
-292.0,85530,292.0
-300.5,90574,300.5
-403.25,162905,403.25
-295.0,87618,295.0
-394.0,155744,394.0
2994.75,8968843,2994.75
-212.0,45092,212.0
3184.5,10141060,3184.5
2473.5,6121654,2473.5
2994.75,8968843,2994.75
2706.5,7325572,2706.5
2177.0,4751788,2177.0
-1307.25,1710652,1307.25
2322.0,5406958,2322.0
491.25,241373,491.25
2322.25,5393159,2322.25
-1742.75,3037179,1742.75
-4.0,1216,33.0
1366.25,1869875,1366.25
1419.5,2015583,1419.5
-672.75,452631,672.75
-1826.75,3342324,1826.75
2765.25,7650819,2765.25
570.25,326399,570.25
3070.25,9427739,3070.25
496.0,246062,496.0
2852.75,8138396,2852.75
236.0,56941,236.0
-254.0,64678,254.0
-1435.25,2073814,1435.25
322.5,104124,322.5
3107.0,9653706,3107.0
-425.75,183164,425.75
210.25,44426,210.25
2845.0,8094414,2845.0
-498.0,249780,498.0
1178.75,1391308,1178.75
-159.25,27416,159.25
-1255.75,1578805,1255.75
-512.25,263899,512.25
2194.5,4818049,2194.5
2239.25,5017322,2239.25
577.25,336140,577.25
-87.0,9142,87.0
265.75,70702,265.75
2206.75,4872359,2206.75
-766.0,588028,766.0
-789.25,625114,789.25
-1231.0,1520698,1231.0
962.25,926541,962.25
812.0,661318,812.0
-1079.75,1169051,1079.75
2814.0,7921940,2814.0
90.0,8381,90.0
297.75,91623,297.75
2123.0,4507408,2123.0
2549.0,6499102,2549.0
2790.0,7790350,2790.0
1498.5,2246155,1498.5
407.0,174438,407.0
685.0,469712,685.0
-1315.75,1731319,1315.75
50.75,9630,83.75
128.0,22716,128.0
249.0,63542,249.0
-233.25,54437,233.25
1897.0,3599054,1897.0
1726.0,2979318,1726.0
4371.25,19108247,4371.25
2326.5,5412922,2326.5
1368.5,1873160,1368.5
995.0,991756,995.0
996.75,995879,996.75
1125.75,1267504,1125.75
2760.0,7617785,2760.0
3504.75,12309154,3504.75
-1030.25,1061560,1030.25
766.0,587550,766.0
382.5,146668,382.5
960.5,924727,960.5
-741.25,549719,741.25
-382.25,146117,382.25
-1782.0,3175918,1782.0
-3765.25,14177217,3765.25
566.75,321227,566.75
540.5,292530,540.5
1222.0,1493305,1222.0
972.5,946398,972.5
966.0,933808,966.0
1021.5,1045084,1021.5
948.5,900303,948.5
1091.0,1190302,1091.0
1052.0,1106748,1052.0
973.75,948827,973.75
1269.5,1612072,1269.5
1050.75,1105186,1050.75
-17.5,456,18.0
1091.0,1190302,1091.0
971.25,943932,971.25
3156.25,9964347,3156.25
329.25,110472,329.25
2892.0,8363888,2892.0
-1517.25,2751325,1517.25
-1703.0,2900371,1703.0
2178.0,4744224,2178.0
-850.5,724675,850.5
-1817.0,3302034,1817.0
-2223.25,4949524,2223.25
-1799.75,3240238,1799.75
-1580.0,2496582,1580.0
183.25,35081,183.25
2149.75,4621437,2149.75
1522.5,2319271,1522.5
209.75,45367,209.75
943.25,890384,943.25
1111.0,1234372,1111.0
973.75,948827,973.75
973.75,948827,973.75
477.0,228258,477.0
968.75,940075,968.75
1016.25,1033124,1016.25
1136.5,1292258,1136.5
461.5,213508,461.5
925.25,856751,925.25
1004.5,1009670,1004.5
1101.0,1213888,1101.0
1093.75,1196470,1093.75
517.75,272656,517.75
1033.5,1068164,1033.5
1068.5,1142818,1068.5
537.25,288695,537.25
1260.0,1588829,1260.0
-711.5,506468,711.5
1422.25,2037759,1422.25
-991.75,983585,991.75
-110.25,13655,110.25
1110.0,1232716,1110.0
940.0,884669,940.0
328.75,111045,328.75
2723.75,7418868,2723.75
2025.25,4110362,2025.25
1327.0,1762644,1327.0
3189.25,10172173,3189.25
1979.5,3919836,1979.5
-739.75,547566,739.75
-667.0,448348,667.0
1442.75,2081545,1442.75
1187.5,1410302,1187.5
998.75,997864,998.75
854.5,730282,854.5
1550.25,2404466,1550.25
1248.75,1583191,1248.75
712.25,507347,712.25
108.0,12292,108.0
642.0,413456,642.0
-1517.25,2302415,1517.25
3932.0,15461003,3932.0
778.25,605816,778.25
642.0,413456,642.0
751.25,564801,751.25
814.5,678550,814.5
2312.5,5347906,2312.5
1799.0,3237454,1799.0
1584.25,2514439,1584.25
1958.5,3836016,1958.5
1694.0,2869686,1694.0
2099.5,4419118,2099.5
377.25,142860,377.25
393.5,154924,393.5
311.25,98236,311.25
38.0,1516,38.0
438.25,192166,438.25
1147.0,1315712,1147.0
-2681.5,7190543,2681.5
477.25,227954,477.25
917.75,847593,917.75
826.25,683213,826.25
3457.25,11982536,3457.25
4443.25,19744096,4443.25
2210.25,4897005,2210.25
1987.25,3949660,1987.25
688.5,474184,688.5
201.75,44134,201.75
602.5,392674,602.5
544.75,298786,544.75
2753.0,7579050,2753.0
2436.25,5938045,2436.25
2769.75,7671708,2769.75
2722.5,7412785,2722.5
2787.0,7775724,2787.0
38.0,1516,38.0
1687.5,2875938,1687.5
3669.75,13467198,3669.75
3669.75,13467198,3669.75
1561.5,2440540,1561.5
1584.25,2514439,1584.25
1751.0,3071540,1751.0
1694.0,2869686,1694.0
1713.0,2948318,1713.0
1694.0,2869686,1694.0
3665.0,13433133,3665.0
2076.75,4314645,2076.75
798.75,639961,798.75
1003.25,1006571,1003.25
616.75,381660,616.75
964.0,929972,964.0
721.0,520372,721.0
1479.25,2188281,1479.25
765.0,586452,765.0
829.5,688876,829.5
1040.25,1083494,1040.25
726.5,528748,726.5
746.25,556959,746.25
726.5,528748,726.5
2415.25,5833512,2415.25
717.25,515489,717.25
3230.0,10434962,3230.0
2453.75,6021182,2453.75
51.75,2857,51.75
259.5,67702,259.5
1984.0,3936700,1984.0
1379.25,1902878,1379.25
92.75,11839,92.75
1457.25,2124803,1457.25
1457.25,2124803,1457.25
2511.0,6306312,2511.0
-1151.0,1324928,1151.0
3305.5,10927356,3305.5
4946.75,24470407,4946.75
724.25,524609,724.25
617.0,380830,617.0
3226.75,10414152,3226.75
2986.75,8920754,2986.75
1109.5,1231490,1109.5
1109.5,1231490,1109.5
347.75,120939,347.75
338.0,114300,338.0
-47.5,2456,47.5
282.75,85243,282.75
91.75,8726,91.75
277.75,79476,277.75
86.5,7578,86.5
229.5,53052,229.5
2157.25,4657033,2157.25
2880.25,8296421,2880.25
